timestamp,dataset,subset,task,model,status,source,selected_step,loss,token_acc,exact_acc,final_acc,train_loss,best_metric,best_score,num_layers,d_model,num_heads,ffn_mult,batch_size_per_gpu,world_size,global_batch_size,max_steps,lr,weight_decay,seed,params,wandb_project,wandb_run_name,checkpoint_path
2026-07-21T14:38:41,permutation,S3_len100_100k,,baseline,completed,test,38500,0.8540021796212117,0.4863529411764706,0.0,0.33524384112619404,0.8571668267250061,val_final_acc_then_loss,0.3352,6,512,8,4,128,2,256,40000,0.0001,0.01,3407,18973703,formal-permutation-len100,perm-s3-len100-baseline-6l512d-seed3407,checkpoints/formal_permutation/perm-s3-len100-baseline-6l512d-seed3407.pt
2026-07-22T04:13:16,permutation,S3_len100_100k,,depthRatiogt1,completed,test,3400,0.7552018006702593,0.5498280542986426,0.0,0.33202614379084966,0.6524292230606079,val_final_acc_then_loss,0.3431,6,512,8,4,128,2,256,10000,0.0001,0.01,3407,18973703,formal-permutation-len100,perm-s3-len100-depthRatiogt1-6l512d-loop2-seed3407-continue10k,checkpoints/formal_permutation/perm-s3-len100-depthRatiogt1-6l512d-loop2-seed3407-continue10k.pt
2026-07-22T02:41:22,permutation,S3_len100_100k,,depthRatio1,completed,test,4100,8.970359714387233e-05,1.0,1.0,1.0,2.6808636448549805e-06,val_final_acc_then_loss,1.0,6,512,8,4,64,1,64,10000,0.0001,0.01,3407,19236360,formal-permutation-len100,perm-s3-len100-depthRatio1-6l512d-gate2-seed3407,checkpoints/formal_permutation/perm-s3-len100-depthRatio1-6l512d-gate2-seed3407.pt
2026-07-22T05:12:41,permutation,S3_len100_100k,,brt,completed,test,14400,0.6155109624757187,0.634235294117647,0.0,0.33836098541980897,0.602676272392273,val_final_acc_then_loss,0.339,6,512,8,4,128,1,128,20000,0.0001,0.01,3407,26383879,formal-permutation-len100,perm-s3-len100-brt-6l512d-c16-s64-seed3407-continue20k,checkpoints/formal_permutation/perm-s3-len100-brt-6l512d-c16-s64-seed3407-continue20k.pt
2026-07-21T16:40:24,permutation,S3_len100_100k,,mamba,completed,test,2800,0.7227699581853945,0.5800160884866767,0.0,0.32951231774761186,0.6147396564483643,val_final_acc_then_loss,0.3406,4,512,8,4,128,1,128,20000,0.0001,0.01,3407,6791175,formal-permutation-len100,perm-s3-len100-mamba-4l512d-seed3407-continue20k,checkpoints/formal_permutation/perm-s3-len100-mamba-4l512d-seed3407-continue20k.pt
2026-07-21T13:23:20,permutation,S3_len100_100k,,deltaproduct,completed,test,9300,0.00040008521393513193,0.9998712921065862,0.9939668174962293,0.9989944695827049,0.025612439960241318,val_final_acc_then_loss,0.9997,4,512,8,4,128,1,128,10000,0.0001,0.01,3407,27464263,formal-permutation-len100,perm-s3-len100-deltaproduct-4l512d-hh4-seed3407,checkpoints/formal_permutation/perm-s3-len100-deltaproduct-4l512d-hh4-seed3407.pt
2026-07-21T14:38:48,permutation,S3_len100_100k,,depthstepRatiogt1,completed,test,29500,0.0050580056595731695,0.9993132227249875,0.9942684766214178,0.9981900452488688,0.001151645672507584,val_final_acc_then_loss,0.9985,6,512,8,4,128,1,128,30000,0.0001,0.01,3407,19238408,formal-permutation-len100,perm-s3-len100-depthstepRatiogt1-6l512d-c10-m1-gate2-seed3407,checkpoints/formal_permutation/perm-s3-len100-depthstepRatiogt1-6l512d-c10-m1-gate2-seed3407.pt
2026-07-21T15:54:26,permutation,S3_len100_100k,,depthstepRatio1,completed,test,6400,9.652991980684192e-06,1.0,1.0,1.0,1.8799655663315207e-06,val_final_acc_then_loss,1.0,6,512,8,4,128,1,128,10000,0.0001,0.01,3407,19236360,formal-permutation-len100,perm-s3-len100-depthstepRatio1-6l512d-gate2-seed3407,checkpoints/formal_permutation/perm-s3-len100-depthstepRatio1-6l512d-gate2-seed3407.pt
2026-07-21T19:19:18,permutation,S3_len100_100k,,depthstepRatiolt1,completed,test,6700,6.865278039913757e-05,0.9999989944695827,0.9998994469582705,1.0,9.637095899961423e-06,val_final_acc_then_loss,1.0,6,512,8,4,128,1,128,10000,0.0001,0.01,3407,19236360,formal-permutation-len100,perm-s3-len100-depthstepRatiolt1-6l512d-loop2-gate2-seed3407,checkpoints/formal_permutation/perm-s3-len100-depthstepRatiolt1-6l512d-loop2-gate2-seed3407.pt
